"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN34","Koriyama","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,290,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,1.5,,
"KOR09","Deokjin","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,1.5,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,489,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,497,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,505,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,512,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,520,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,528,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,535,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,543,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,551,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,558,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,566,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,574,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,581,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,589,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,597,,
"COL20","Popayan","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,604,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,1571,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,1581,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,1586,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,1594,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,1611,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,1627,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,1647,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,1669,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,1693,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,1716,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,1742,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,1762,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,1783,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,1807,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,1831,,
"UK001","London","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,1851,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,4010014,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,4034818,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,4038005,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,4029984,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,4017927,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,4008175,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,4013375,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,4031971,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,4065685,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,4109103,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,4146757,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,4188364,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,4230796,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,4276297,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,4314579,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,4347346,,
"USA11","Boston","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,4374750,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,215738,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,221163,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,226588,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,230254,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,233936,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,237712,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,241593,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,245549,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,249733,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,254156,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,258586,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,263143,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,267852,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,272582,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,277536,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,282673,,
"CL017","Talca","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,287998,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,1.5,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,1.5,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,1.6,,
"CAN11","Kitchener","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,1.5,,
"MEX48","Cordoba","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,690,,
"MEX48","Cordoba","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,680,,
"MEX48","Cordoba","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,728,,
"MEX48","Cordoba","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,818,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,79,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,80,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,81,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,83,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,85,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,87,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,89,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,92,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,94,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,96,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,98,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,100,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,102,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,104,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,106,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,108,,
"USA19","San Antonio","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,111,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,1.3,,
"IT007","Florence","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,1.3,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,516419,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,518278,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,520439,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,520891,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,524274,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,528773,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,532832,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,539068,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,543244,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,548824,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,555147,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,561957,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,568450,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,576932,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,587636,,
"UK025","Coventry","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,597994,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,1270820,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,1279194,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,1285739,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,1290873,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,1294719,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,1298084,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,1301335,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,1304255,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,1305666,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,1305907,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,1305293,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,1303322,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,1298392,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,1290895,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,1283329,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,1276508,,
"PT002","Porto","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,1272104,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2009","2009","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2011","2011","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2012","2012","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2013","2013","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2014","2014","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.3,,
"USA56","Rochester (NY)","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2016","2016","RATIO","Ratio","0","Units",,,0.3,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,149,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,149,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,150,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,150,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,150,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,151,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,152,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,152,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,153,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,153,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,154,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,154,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,154,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,155,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,156,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,156,,
"DK003","Odense","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,157,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,228,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,229,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,231,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,233,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,235,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,236,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,237,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,238,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,238,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,238,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,238,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,239,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,239,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,240,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,240,,
"UK026","Kingston upon Hull","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,241,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2001","2001","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2002","2002","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2003","2003","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2004","2004","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2006","2006","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2007","2007","RATIO","Ratio","0","Units",,,0.6,,
"KOR16","Wonju","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2008","2008","RATIO","Ratio","0","Units",,,0.6,,
